ZCTA,IP_COV_DEMAND,e2sfca_90min_inpatient_beds_7_day_avg_interp,3sfca_90min_inpatient_beds_7_day_avg_interp
75555,109,0.0072429187724020235,0.0
75556,41,0.2108885974221513,0.07944304673155314
75558,0,0.8730393958046241,1.0323258962739197
75559,75,0.23965404103253926,0.0728324676256967
75560,0,0.12374947416700909,0.08607562646422827
75561,72,0.9065857000018082,0.691357516010128
75563,56,0.09887756310292477,0.07680787554260951
75567,98,0.6001788438580885,0.7130959194713221
75568,23,0.20673263443916892,0.06291659896691207
75569,94,1.5237090279317271,1.7950430151845447
75570,74,0.3810220510585179,0.0728324676256967
75571,19,0.41155238846807507,0.857877101507984
75572,87,0.5821451218524525,0.7130959194713221
75574,6,0.1532834194989836,0.0728324676256967
75601,16,1.2740278841894885,1.4925503365054795
75602,11,1.2661066301478439,1.4925503365054795
75603,18,0.7213809491176381,0.5476395683827512
75604,16,1.212055299717691,1.5044809715404082
75605,16,1.192149847964969,1.4925503365054795
75630,24,0.02084181336179647,0.069984821217822
75631,21,0.37792107475002845,0.39718177997488074
75633,16,0.4499343393428565,0.5347251074362804
75638,16,0.2856948211152385,0.12869424601147705
75639,4,0.20543687083233902,0.27613887403354037
75640,10,0.5216403585955296,0.6100662606259178
75643,26,0.2636209883725001,0.2546419592010931
75644,22,0.4060748163635366,0.07854634821136701
75645,23,0.9425470188959935,1.0462112771251943
75647,16,1.3895230545724317,1.3961601767868568
75650,12,0.7609099450030135,1.0910838309174282
75651,14,0.2792470567308629,0.02723829420652662
75652,21,0.6855329191976235,0.6815609867250763
75654,16,0.5252405543742125,0.6815609867250763
75656,13,0.11088286023873058,0.06796532914613344
75657,9,0.05635412367779502,0.06344793134615526
75661,2,0.010532407109784338,0.023485983252357772
75662,18,1.2387838268171067,0.919421162129916
75667,14,0.3441415367776347,0.34142744876660647
75668,14,0.24393857903093774,0.06796532914613344
75670,9,0.41625746123998936,0.20110666246456785
75672,8,0.2772288227811157,0.06114639803221562
75681,8,1.5339052156947472,1.330366762602292
75683,4,0.5186216621513041,0.5995382140876414
75684,28,0.5028467347710506,0.22484349599875267
75686,14,0.7613531160969437,0.8437740603366386
75691,13,0.4346055083769635,0.2867569776383125
75692,2,0.04759343065041174,0.06344793134615526
75693,13,1.2140579180263094,1.0676147830053127
75701,44,1.597614023627928,1.8902128636690243
75702,48,1.692977574721116,1.8902128636690243
75703,50,1.465385221123144,1.3163996828855873
75704,46,0.9647477179958713,1.1736176127723827
75705,36,1.3210788233388584,1.7675034733527688
75706,48,1.0409867836927171,1.152556231918898
75707,46,1.2280685907578712,1.1311246736809826
75708,36,1.1715305141419896,1.7675034733527688
75709,51,1.2203764756800375,1.1736176127723827
75750,47,0.9247979854380124,0.4670485267538587
75751,25,0.5116870438729577,0.8903638865799006
75752,18,0.563096804878265,0.8755040301534869
75754,48,0.2848664652173277,0.1005522934656488
75755,19,0.6756186431382777,1.3899724619149387
75756,36,0.7219483838894909,0.5041040995230889
75757,45,0.6336555328551309,0.4853971438314903
75758,42,0.8346502409709063,0.4880392045963707
75760,22,0.19019579648261412,0.15333434586285222
75762,50,0.8948133634504767,0.40495146920362507
75763,48,0.6579271452657461,0.3084968596278849
75765,37,0.3627398853273809,0.08095092501820624
75766,32,0.636894672385091,0.873743096698422
75770,31,0.20989935131694873,0.28576647594049936
75771,43,0.9447118316063027,0.7947755261084004
75773,36,0.39208680492962683,0.18594925214241295
75778,54,0.5042489087926595,0.3072005569317678
75783,26,0.30818013433928165,0.21427355813935833
75784,0,0.2283100004144237,0.13213491631999733
75785,27,0.32506550499276654,0.5866686554776427
75789,38,0.5916668424609218,0.5021240299232772
75790,45,0.3262286248254703,0.08868414419652436
75791,42,1.0545195703633325,1.1853894490249013
75792,40,1.5199704506996676,1.861675741843209
75801,27,0.5014689530809994,0.6775209814337255
75803,24,0.44561655564687525,0.4684634974512742
75831,48,0.08419552560192667,0.03973830716175772
75833,9,0.005391404837385647,0.001763477699571136
75835,17,0.0698514750516832,0.003272586726334837
75839,34,0.39947326286042,0.4883820096612362
75840,22,0.1160875916445013,0.10978706482656318
75844,22,0.16765704746328114,0.1604553047914955
75845,20,0.05161936278667358,0.03193750704753534
75846,0,0.023684085495993372,0.013735804308161285
75847,12,0.0577229759274927,0.0046399929030922875
75851,61,0.00827066064906695,0.0075850494604365335
75852,18,0.032522564134626716,0.0020731371627223496
75853,0,0.13577247720948088,0.04533427927232885
75855,53,0.2287066310706356,0.24096520477720393
75859,45,0.034638409595658996,0.012678977843660838
75860,29,0.13120015260882967,0.09818657272575781
75861,19,0.16658783258662263,0.2942477901161199
75862,45,0.055621288152563494,0.04229108160112703
75901,16,1.215736629206223,0.6218100259297585
75904,21,0.9614304195965379,0.4095623876450762
75925,34,0.41878298226917965,0.17146680018833507
75926,17,0.17224730181269857,0.16709681120059627
75928,15,0.0034287350412327074,0.02369136198769498
75929,0,0.0042448215568962775,0.0
75930,20,0.05299342575936998,0.0021122802244534326
75931,3,0.12475827333563629,0.09567080315800373
75932,32,0.0340748766336907,0.02369136198769498
75933,62,0.010635417429764735,0.02369136198769498
75935,24,0.1643741936678736,0.04272376860321719
75936,0,0.10628305413583262,0.01312080695650019
75937,17,0.31169715777519186,0.09653295268063605
75938,63,0.0534962229755776,0.006108171805024973
75939,22,0.6178200266802417,0.39706335902954126
75941,19,0.608158696156974,0.3047836885742442
75943,0,0.8476118792956718,0.09555811746671629
75944,31,0.24753523494477453,0.03867456927745673
75946,18,1.736102815229457,3.0178953522912972
75948,10,0.003415804942048096,0.0012627375678720676
75949,16,0.31189806886957994,0.16709681120059627
75951,20,0.2227061608237259,0.47980192584340825
75954,28,0.05120356555763524,0.015381740993910738
75956,36,0.09758824878794593,0.17390918231324756
75959,0,0.0009171633569742491,0.0
75960,0,0.9219269190054545,1.4116595392745765
75961,25,2.6597646440298304,3.821591611839521
75964,19,2.7295381329977846,3.235654227083382
75965,24,2.853396867447093,4.669867991950718
75966,39,0.09811579943966867,0.19134160631600747
75968,0,0.06498651463877994,0.0012627375678720676
75969,28,0.7452822902204804,0.15943957803045777
75972,12,0.06976484924840277,0.020503395625956836
75973,31,0.00046789670036315146,0.0
75974,27,0.43780022577423966,0.25068935021055583
75975,13,0.8114015777898962,0.10028815956743507
75976,22,0.749960452121469,0.15943957803045777
75979,135,0.12849687045232755,0.00493382100478878
75980,15,0.11235744002511819,0.08612701115307303
76001,65,0.7422111058373159,0.6994680915843482
76002,69,0.7151795240746803,0.794970363222768
76006,53,1.001153587844289,0.7554124142829404
76008,72,0.5241346985067462,0.6015970096391068
76009,47,0.4034306797027356,0.3374048612699565
76010,57,0.9906437441677728,0.8120979039541808
76011,38,1.1735479777080093,0.7519713237901807
76012,51,1.1045028645805421,0.9180874952097094
76013,53,0.9688125101559867,0.8124351300030604
76014,62,0.9034033696352541,0.7830450377932443
76015,68,0.9180685469160722,0.8416442196331643
76016,66,0.9737981997790645,0.9899549947552639
76017,60,0.8934616058969015,0.8020483074430044
76018,63,0.8911303664619994,0.73096023710213
76020,60,0.3661667320998601,0.6745500167894952
76021,43,1.0919056603651511,0.824891516849199
76022,38,1.056073553820139,0.7929723594333468
76023,3,0.05154049777514487,0.08266786995536676
76028,59,0.7503147965266915,1.4008141212527982
76031,37,0.28332607063679716,0.5165398840196445
76033,32,0.3193482916509353,0.47552494613289803
76034,54,0.9470340321154894,0.8321352377769392
76035,12,0.07894935865844585,0.08207263345859064
76036,50,0.6574717102851648,0.7956632878010549
76039,45,1.0512305056056146,0.8539728756096802
76040,45,1.0786914929029094,0.9090840248035433
76043,38,0.3015048888016174,0.4073929465186201
76044,42,0.3318951668997562,0.2958127349669799
76048,28,0.34450479680691504,0.7522594063479556
76049,40,0.25802218241689806,0.5473427755794621
76050,29,0.1543423981303474,0.0802532449915337
76051,46,1.102842227273821,0.8088019870304156
76052,42,0.5217235323499301,0.551304965288556
76053,34,1.012220813925785,0.9447176539507806
76054,37,1.0456796895737928,0.7862019759763976
76055,32,0.1153037225953478,0.1359719539289531
76058,55,0.43913938625312937,0.5949051249713647
76059,32,0.3319153780225659,0.473229080318563
76060,66,0.9270813632232326,0.929417340633793
76063,57,0.7157987642211734,0.7527494562645147
76064,68,0.11252733671450965,0.3229674464938742
76065,64,0.48530025992139275,0.473791504612138
76066,37,0.4081454856016836,0.3100479941882072
76067,28,0.8662547521029668,1.282029509247741
76070,0,0.2220258124422945,0.33031465310208086
76071,35,0.30447018528416236,0.21099747025281035
76073,9,0.007737189053183514,0.027538136126966394
76078,18,0.18337468519207395,0.206848415521199
76082,48,0.208733982009696,0.208498983126938
76084,60,0.35031190295005415,0.328934463695448
76085,51,0.10075628001517255,0.18550084894062746
76086,51,0.5658840111513352,0.40703665748166357
76087,77,0.268718224151864,0.3085333225890655
76088,97,0.22307062919062137,0.38883070948636805
76092,48,0.7661295542011027,0.7771542025158455
76093,18,0.10093043844961527,0.23087059651511418
76102,76,1.2193042643547602,1.3457023452612162
76103,57,1.1352980584542576,1.2228796513371512
76104,28,1.1893441734819474,1.317659736204931
76105,70,1.0542138427154706,1.1413015185426363
76106,73,0.9621483344958178,0.92464152809195
76107,78,1.0587335625686716,1.299290574308588
76108,72,0.831012060484594,1.0503378850177445
76109,76,0.9866971547760414,1.3089379600221471
76110,82,1.1103809904067083,1.3865486485336576
76111,83,1.111446810959747,1.2175144596878709
76112,81,1.1468300964282503,1.0045924479865245
76114,91,0.9342662146886329,0.9960080796811729
76115,55,1.1013625910210867,1.3437122436066942
76116,64,0.9874749736481121,0.938184998843498
76117,64,1.0556004683585904,0.9917404676001468
76118,37,0.9785873036667221,0.8786280012482885
76119,67,1.0585294254806106,1.0798916152104792
76120,69,1.1169925473076103,1.0879103685969767
76123,56,0.7826553380635833,1.2193876087291087
76126,61,0.7576045681111007,1.1765498970894277
76131,44,0.8210215808028984,1.0337565153458028
76132,52,0.9834997801520103,1.101890678129845
76133,57,0.9161271798006717,1.1903918758101089
76134,78,0.9813195744715622,0.9947366212155399
76135,108,0.7079888290706903,1.0479994194813635
76137,36,0.9091173847482584,0.9810403207098997
76140,57,0.9148299132766028,1.0486887853723588
76148,55,0.8342071666770279,0.7019741851312722
76155,31,1.121441394161903,0.9062979198729636
76164,79,1.0223203515164703,1.3073838836079799
76177,32,0.8175977086888699,0.7055259691078238
76179,41,0.610793271380184,0.5966845225111971
76180,36,1.0143325498503137,0.9575647826879389
76182,43,0.8314318283336154,0.7705984328738564
76201,30,0.6482715522289222,1.3804214137937951
76205,32,0.7503086815436975,1.5273788034648856
76207,29,0.611443234101467,1.3018021389283225
76208,28,0.5879428164452442,1.5918312966505475
76209,31,0.5784334148045809,1.2541631447317114
76210,34,0.7013111276877902,1.6109703968771762
76225,0,0.03917792448135087,0.06044653685412192
76226,26,0.5227020649154591,0.9983926812139049
76227,30,0.4208927484175556,0.5188159583234532
76228,0,0.045915090996145554,0.033192503785555126
76230,22,0.12458135241879147,0.03826366220525833
76233,26,0.31160595721034334,0.09820759633872768
76234,17,0.12023656431098677,0.09437991712915883
76239,0,0.027929262659052448,0.0406294159698003
76240,20,0.39700557331838054,0.7152215161689572
76244,43,0.6619561076913473,0.6219671648877148
76245,17,0.26261578984723016,0.09768080447378963
76247,31,0.31971807508946265,0.26630978364085456
76248,32,0.668918385343715,0.7192105347546314
76249,25,0.37697136574846324,1.2222152276143456
76250,0,0.37210139512823537,0.7524256346597947
76252,32,0.28927107149741627,0.5120576551607298
76255,8,0.34016648690389495,0.7634287805668408
76258,27,0.13819509065053986,0.10445285880188217
76259,32,0.21857722896465603,0.570650894426816
76262,41,0.7567298401119215,0.6875610077230437
76264,21,0.4952498349401749,0.24298774185477337
76265,28,0.3096848191193126,0.5119810332683159
76266,30,0.41055388525157865,0.802246035045731
76270,0,0.061573128370697866,0.06756174373211421
76271,39,0.1634895566539649,0.0881836638372203
76272,15,0.2376350308160107,0.5253666317969848
76273,23,0.6719635262225037,0.8267494485004275
76301,40,1.103359391648592,1.040034234669709
76302,30,0.9989281025908666,1.0746472930422108
76305,32,0.8033369040090667,1.0410265637911718
76306,38,1.034728125005218,1.0982712558233505
76308,35,0.9981216520608894,1.0573108468057806
76309,37,1.057883336662546,1.0573108468057806
76310,42,0.937670702376687,0.8671960072872281
76311,0,0.9073206435753782,0.8915611709640692
76351,38,0.17485772573116806,0.009904962933313338
76354,36,0.6748213275049644,1.0410265637911718
76360,38,0.6000618943379129,0.061947766884824035
76365,33,0.44665267399160297,0.22465385077910857
76366,0,0.4506773786178132,0.4581117175537557
76367,39,0.8972072191713045,0.8915611709640692
76371,38,0.2365886222087068,0.009696616854924811
76374,32,0.037352687503477984,0.004362922345067407
76377,0,0.40516781237571475,0.2744055190203189
76380,14,1.0746251239696776,1.9598144174018353
76384,15,1.3299911432925202,3.1046843525512244
76389,38,0.3153046925171154,0.021421447613713368
76401,28,0.429157313974902,0.5160628955286071
76424,30,3.674368799143308,4.378570362032
76426,8,0.034490986562516965,0.06298072265829144
76430,0,0.6632235329440987,0.1210346835172919
76431,80,0.024287794446102802,0.06298072265829144
76432,0,0.1783735855013792,0.00532327419430229
76433,0,0.2411530337397314,0.3663719886763427
76437,7,0.540278932027961,0.29078671068220246
76442,24,0.6252155811809885,1.439899180457587
76443,0,0.03825592054148142,0.00457678032408216
76444,4,0.5806032947866647,1.5929952913620506
76446,40,0.37690433510170224,0.3868378561008279
76448,5,0.6324448852748953,0.4104726924374653
76449,77,0.5398478870155996,0.935202736106189
76450,15,0.7123146132331203,0.010767691993143409
76453,60,0.10226358663113014,0.036751029485339634
76454,68,0.32328327210708613,0.14659876393798657
76457,35,0.35548948077674336,0.20488576423255117
76458,41,0.2560751107112126,0.32072622176559146
76462,0,0.14999968158464747,0.041105706226466615
76470,39,0.4360611423819909,0.28671179684080955
76471,0,0.05171795414120274,0.024903823187005337
76472,20,0.3726868808485973,0.4180489900024789
76476,5,0.34260191215195535,0.48574839453157004
76483,0,0.10495145070194996,0.07613917193260282
76484,0,0.2843766949850818,0.48726124242185787
76486,0,0.3218212873264228,0.3334122416472536
76487,80,0.08675008345520095,0.07974685591347638
76501,131,0.6500553586718305,0.47495064114995295
76502,130,0.715658616998312,0.8058744107350259
76504,135,0.7556980326720467,0.7119861298726926
76511,127,0.3783614917446441,0.18201118147506132
76513,124,0.47251331435471733,0.2118642672716064
76518,137,0.09085221027189626,0.03400525819184537
76520,131,0.05484074064695242,0.037952940304365815
76522,33,0.35419922553537,0.44793897930218296
76524,46,0.5556410943003482,0.3435918925322846
76525,66,0.25265231457033943,0.2612329298832351
76527,38,0.2356262710890166,0.09320639601865095
76528,58,0.28626623482143365,0.4271866864777369
76530,71,0.35900357778560577,0.5248116648644029
76531,13,0.31924885231726546,0.5231867387929923
76534,137,0.27685495307095204,0.33842344937114693
76537,30,0.6230257014595147,0.8813438514739182
76538,0,0.2941609363308168,0.35087261553163285
76539,49,0.19991875146587412,0.18494142995043436
76541,68,0.5407217701331879,0.7369166862074296
76542,51,0.4838165232935223,0.5912984201245854
76543,50,0.4964560222931225,0.6024488552490856
76544,7,0.46067506717298523,0.7916720695511523
76548,37,0.5459417131871691,0.5515159182961553
76549,33,0.4881411606650404,0.784194069826992
76550,18,0.127007604672637,0.0090521003411366
76554,137,0.5872101527311698,0.5736222564293098
76556,41,0.049394779796622004,0.17861078643059972
76557,137,0.33375341630872923,0.330226331360581
76559,111,0.6324914481717001,0.4926577301077713
76561,0,0.22533840512591294,0.1409483134022171
76567,80,0.08285428823430521,0.13440663397249578
76569,117,0.38571382206759447,0.7925164091020386
76570,116,0.08085639464901422,0.03579008579774774
76571,88,0.4901156426908681,0.21434311713570373
76574,25,0.6014563509974801,0.9401810121401223
76577,26,0.1947403348697268,0.30493500983886657
76578,31,0.15899514872878362,0.33297259447857075
76579,130,0.6056750949708091,0.588541977556444
76621,0,0.1701693728733449,0.21379902055881878
76622,0,0.06514364648326297,0.03623654543695043
76624,27,0.18827140814775953,0.3049601402450252
76626,0,0.10465729890916196,0.25190993303339027
76627,0,0.03190925921630259,0.0340509197475051
76629,59,0.03876415216600665,0.030873650519194707
76630,95,0.2099504550690315,0.03579008579774774
76632,82,0.22481615858427356,0.29512091627143455
76633,50,0.13963954653940927,0.04354579890455093
76634,14,0.28133074612156367,0.781671814585893
76635,0,0.10306180354829478,0.0953463864394591
76636,23,0.04765247138039758,0.04020731547016426
76638,53,0.2609368649841427,0.2856606913365986
76639,30,0.07674012348186508,0.11165563424052803
76640,20,0.3191004970538472,0.24064377812106752
76641,0,0.04410135595124545,0.0401734680657258
76642,23,0.1131303686639867,0.11280453960794601
76643,19,0.5352613406317726,0.5389322325436003
76645,12,0.11357721270337187,0.2372802484142805
76648,35,0.10844252286725738,0.025154953497104594
76649,0,0.2563323262948531,0.33241921252436346
76651,50,0.13766324601728075,0.33195659511581577
76652,0,0.06263445595077358,0.0410342428811602
76653,16,0.03109435838205145,0.046310475778792055
76655,27,0.47428619565660124,0.6633012092844311
76656,137,0.20378689889688353,0.03579008579774774
76657,44,0.4687907718522493,0.4938483763260961
76661,47,0.08420393618624822,0.042948102957297285
76664,60,0.11944452129526056,0.02673243414793326
76665,21,0.25869815002202473,0.7098555430640561
76667,20,0.20456902192899917,0.29380876204249917
76670,0,0.11187220315948773,0.3385896815493464
76671,0,0.028895957811448526,0.028318080449549927
76673,0,0.12684433457392014,0.025154953497104594
76679,24,0.06517464018239502,0.12279848750915544
76682,27,0.2547367354988396,0.2738239243652923
76687,53,0.020688720153183855,0.013901469538479152
76689,13,0.4678957890335045,0.5707747356056818
76690,0,0.053165614412856436,0.04180987787345178
76691,6,0.16196150143006657,0.11337046110547293
76692,12,0.027712598018682352,0.0395613240192255
76693,43,0.1440979267646009,0.20096679447488552
76701,53,0.5318171828698935,0.8898593516208898
76704,16,0.47115005640744734,0.5384707637121786
76705,28,0.40461140335008855,0.551415481899779
76706,34,0.4580210925446717,0.551415481899779
76707,22,0.5097696175867662,0.551415481899779
76708,25,0.36001581694148616,0.551415481899779
76710,18,0.541631798429214,0.551415481899779
76711,35,0.5681061965925953,0.7863500131546185
76712,26,0.5269923740053042,0.551415481899779
76801,8,0.04932847352040046,0.002221565624913007
76802,36,0.125352237774073,0.0029898818866121437
76821,33,0.2261107636084201,0.005768614448295498
76823,21,0.02392881048868406,0.002441655049165473
76825,38,0.00024337637896682137,0.0
76834,30,0.11548989285902919,0.013411549568718022
76837,40,0.10258316508648693,0.054115097443533954
76844,68,0.030239033229693183,0.01035982899625161
76849,144,0.007832577091849124,0.06036856245944737
76853,14,0.008536942761306269,0.004997408794695472
76856,11,0.005078618502648202,0.019330481733483666
76857,0,0.005353504673934178,0.0
76859,32,0.0007927737539612237,0.0
76861,37,1.4872913711853395,1.7120074131606358
76875,0,0.4634617622994037,0.03607673162902264
76877,47,0.00031008860424717126,0.0
76878,0,0.021780641229579165,0.0
76901,39,1.5571667759169696,1.8141442190594237
76903,38,2.323160303621082,2.3752842078606444
76904,50,1.9500840657293437,1.8141442190594237
76905,45,2.1962586436181266,2.3752842078606444
76932,42,0.0003507298644828924,0.0
76933,40,0.4386436250541191,0.026739228907039104
76934,40,1.0034488495466456,0.971494844581538
76935,37,1.0028694839626235,0.971494844581538
76936,40,0.04632215211039309,0.10823019488706791
76941,0,0.5503862885942362,0.10823019488706791
76943,38,3.434466454538603e-06,0.0
76945,40,0.0418529432125854,0.054115097443533954
76950,35,0.0005235009012059843,0.0
76951,0,0.18407470509386487,0.1254640339613598
77002,87,1.3490576262076512,1.382484628806087
77003,103,1.2484642594067032,0.9141412546715917
77004,81,1.3181865189110937,1.2477667554369007
77005,83,1.3159110505291327,1.3488200741653578
77006,108,1.3252893798460113,1.3262728774548656
77007,72,1.2696812626053218,0.9944874510315647
77008,51,1.1760722635783636,0.952655974504453
77009,51,1.2646266940769577,0.9102341415416427
77011,76,1.1300994585967536,0.9143701969878604
77012,80,1.0866125618576852,0.897662544093387
77013,45,0.7137924515960788,0.5156856045024534
77014,45,0.7271230821050101,0.6359699265857648
77015,65,0.7010954698805197,0.5097258940545223
77016,71,0.9517749082485193,0.61178219686985
77017,53,0.9758923013085044,0.9113822007454245
77018,42,1.0669918506852631,0.642048640676322
77019,76,1.3283544800407603,1.3184373800060112
77020,65,1.1756010185471424,0.9769656587549079
77021,94,1.2351956855686885,1.2271229203752108
77022,61,1.1870415694776857,0.9091515847367633
77023,86,1.1868198852167584,0.9080432016083244
77024,77,0.9941416983219264,0.7563519767534727
77025,116,1.2375481931204206,1.3592799478647453
77026,58,1.200031929550204,0.9369575463116449
77027,102,1.2873641626287107,1.0417808950654166
77028,74,0.9072544581770317,0.529937852811954
77029,77,0.8771419307495701,0.7808050567218742
77030,126,1.3018988523679167,1.3494361469816356
77031,204,1.0340197979250199,0.985922208222118
77032,86,0.9196635201509771,0.732854387247233
77033,92,1.072435685130906,0.9101294295230092
77034,49,0.899789734497343,0.6975921786311613
77035,204,1.0686098310867633,1.0581041858045142
77036,267,1.1140045941664178,1.084167936393888
77037,68,1.0136859356750196,0.6308386805681558
77038,57,0.964386999474811,0.6310683499570064
77039,81,0.9102520730581953,0.6899916607431812
77040,50,0.8700009407415223,0.642395201709961
77041,68,0.6369078004174683,0.5170441442925401
77042,113,1.1231411421405535,1.0346555833914106
77043,88,0.9523855118813846,0.7581013278509443
77044,70,0.6032360692905168,0.4607403882628845
77045,103,0.9616387942470334,1.064066542499705
77046,42,1.3322925614034338,1.3107806178865506
77047,74,1.030295930664967,0.8785980166617577
77048,60,0.9047565308896779,0.8955859919430428
77049,60,0.579683402198213,0.48666723970460346
77050,96,0.7273466482335335,0.60941309400983
77051,86,1.1086268289187884,1.1805229142402052
77053,88,0.9919278920771056,0.9727014251780725
77054,123,1.3132019882681853,1.2963811315784348
77055,99,0.9474828116691979,0.7819812448860456
77056,167,1.268796536467993,1.087787316366081
77057,173,1.2011351250301503,1.0998727090108629
77058,48,0.5671331864953086,0.9281773379352458
77059,23,0.5306911730242646,0.6645176848434948
77060,46,1.0400737534162887,0.67859108213977
77061,68,0.9596926905786441,0.9132798825610428
77062,38,0.6290871263681854,0.8590901099070786
77063,171,1.111636369242174,1.1456064742820522
77064,49,0.8509329287968475,0.5002990921366316
77065,35,0.7294309541861935,0.6705604294356554
77066,54,0.7682247294617756,0.6278770483332237
77067,47,0.8424271407205893,0.5790642025821817
77068,38,0.7400815750914331,0.7255195085386038
77069,67,0.6791691419882733,0.6569389465069967
77070,54,0.6449659948524745,0.8095585443735221
77071,183,0.9955712106119164,1.023804166635876
77072,173,0.9990192155654843,0.8904300442846647
77073,45,0.8788505988249365,0.7261305747310394
77074,319,1.134372738723773,1.1372402775784287
77075,73,0.7267384892107517,0.617150514047789
77076,52,1.0618919208231608,0.7611550202522681
77077,98,0.7995000084522165,0.7145880806958368
77078,59,0.7623162689167562,0.5234772830000455
77079,78,0.8399727689607343,0.8234918341428015
77080,98,0.8714432447393035,0.6349143823415817
77081,273,1.2335845078193501,1.1446794899993435
77082,88,0.9383094714126446,0.7458743969799354
77083,87,0.7832656443796787,0.7482975787000649
77084,44,0.4974236887781764,0.6058402658143125
77085,163,0.8304699175065784,1.0246417468369566
77086,65,0.8488879776385282,0.6170129846517657
77087,87,1.1133958197749383,0.8950098462420509
77088,49,0.8855320844803513,0.6333853586704606
77089,48,0.7380692305893415,0.6483411519471588
77090,40,0.831024814091046,0.623280077243035
77091,58,0.9229662245605074,0.6633013496281485
77092,57,1.0381098363484813,0.7402561676264964
77093,65,1.0348124812895434,0.7925925125954081
77094,36,0.4703746040437333,0.688948385568928
77095,26,0.550756542077519,0.43518768494506643
77096,160,1.1551422245818286,1.1684785425304092
77098,97,1.3442796803819599,1.2740209257229262
77099,192,0.9531942077227719,0.9376922978274296
77301,41,0.6642523223271912,1.5060193097324235
77302,43,0.5663126051058166,1.233290734604663
77303,49,0.3202103015545834,0.7896759229442007
77304,37,0.6448343542744019,1.5285715209577022
77306,43,0.29187254306419885,0.6305252671606109
77316,26,0.32838329749462003,0.5677352178380272
77318,33,0.4275182633989805,1.2514674464804727
77320,34,0.23966928492492745,0.2883084796605355
77327,98,0.061248394719279564,0.08615841203460574
77328,59,0.13010258771291663,0.07837001619473748
77331,60,0.18857085300975945,0.06343662240169054
77335,30,0.908521885407434,1.3580244328754665
77336,94,0.16578794338486472,0.23001511961456048
77338,77,0.7397523595549446,0.9096379220192545
77339,88,0.5444980664072754,1.1449442492697888
77340,128,0.34317188344237487,0.4044537837328689
77345,85,0.38659531566646427,0.7728519328443968
77346,87,0.4519284244435133,0.8168220980659162
77351,36,1.223471506131217,1.776905730098377
77354,26,0.30546546250565015,0.5191370856324726
77355,56,0.14794687061192446,0.5119408783065118
77356,35,0.20546362006480262,0.6454533054387632
77357,98,0.47502851291237014,0.7734364107978251
77358,36,0.3048151439031082,0.13959097081769792
77359,0,0.31742305060578907,0.16600263138944127
77360,48,0.6157113495729164,0.7663640640490252
77362,34,0.44584735716342677,0.9733393046911043
77363,40,0.4354767359361993,0.055504084230873135
77364,32,0.4415491094836431,0.06343662240169054
77365,78,0.6611821198555761,1.1368689420108353
77371,82,0.5078587338034564,0.6696132974781405
77372,78,0.43011933033796157,0.986306584736565
77373,47,0.7182175335095842,0.6952054973035677
77375,45,0.5015865254058895,0.6681110995664225
77377,63,0.4853853524983436,0.6940013321813902
77378,38,0.3891372642994705,0.671726308433491
77379,38,0.5215466206485386,0.8321594944416234
77380,17,0.7300980781500147,0.8835093867896753
77381,32,0.696994883727513,1.133085303294936
77382,29,0.4305218412801356,0.8366108136701245
77384,24,0.7633125098517733,1.2616543876931985
77385,30,0.6491791834031206,1.3008035436739565
77386,31,0.7733845904412446,0.818420074643917
77388,37,0.6321304280110287,0.6167718245374135
77389,37,0.6264276913831278,0.8107446709729754
77396,83,0.6924914782682388,0.6425175701523043
77401,132,1.240360737902455,1.1304813685661057
77406,52,0.37325785552065666,0.4284832326142071
77407,72,0.6386782421420469,0.6534419634763848
77414,42,0.17379073118184432,0.21458869921068374
77417,66,0.08593357352428284,0.049582292962750726
77418,31,0.020624688161688443,0.01317891232624787
77419,6,0.10362037543213468,0.09746253520413621
77420,44,0.03639656809101372,0.03611468934054371
77422,88,0.03584163010584826,0.030707740118155462
77423,76,0.15916765788378873,0.2413021353237602
77426,125,0.057181492650202954,0.03431049115241746
77429,36,0.4953063391137721,0.677299950969446
77430,62,0.004801814743830436,0.03705172006083925
77433,34,0.3744517512057048,0.3400288056327959
77434,36,0.07627893750557696,0.040668142459171115
77435,104,0.04857804529675995,0.047403559273722785
77437,27,0.19823432657954776,0.334829659206401
77441,60,0.31883850518120266,0.288810197638861
77442,15,0.14317493613866206,0.09413590143609328
77444,0,0.018008313978597725,0.05398366164732333
77445,18,0.21830889002206008,0.04175902155730988
77447,44,0.21755430793601963,0.2990915845104189
77449,59,0.39243571953511425,0.4956192265320372
77450,65,0.49347591000855295,0.5284662511278558
77451,0,0.08808191495498144,0.04657536328025043
77455,9,0.17846601188876549,0.2089397837580678
77456,49,0.16530265269801742,0.20343497241198114
77459,68,0.6328389574324667,0.6520209336650383
77461,74,0.13918326738039608,0.2139300584009531
77465,45,0.03356435167206262,0.01729806644635898
77469,52,0.44023652214306375,0.67856712961889
77471,60,0.35074103978555504,0.6282430768587639
77474,41,0.09986905397150293,0.06173723789672497
77475,0,0.07765212962110973,0.01447099242071634
77477,91,0.9464570754793207,0.8016224832393599
77478,70,0.9467071367296697,0.8703128010532362
77479,62,0.6760691215225181,0.8145963009331951
77480,57,0.03492649220622744,0.008222709445110901
77482,42,0.14371421547260912,0.20271241398888895
77484,29,0.1308613905703172,0.06329243949813887
77485,28,0.065079136581637,0.047860157696182404
77486,68,0.049894494770559815,0.033899684698289
